CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
508.0881815839944,39,1,90459.33678174423,1,0,0,80508.36791413609,0,1,1
344.1161060581732,57,9,154774.9622123994,3,1,0,115779.57668927172,0,1,0
404.3455572784186,42,5,16903.101832243705,3,0,0,63988.43730935201,1,0,0
839.8871576238075,32,8,157950.65376635618,4,1,0,22368.308919825868,1,1,0
518.701985713091,30,10,21216.472421859133,4,0,0,132590.230736373,1,0,0
303.41184612832126,25,6,41491.80561581238,1,1,0,76202.48051819863,0,0,1
750.4426632523123,38,7,103176.4236659342,1,1,1,56775.224308931705,0,0,0
338.13298257020307,38,1,92634.9200044849,4,0,0,126494.15944669052,0,0,0
468.99875804446765,39,10,197771.7949468096,1,0,1,134249.89973777873,0,1,1
520.72967049867,63,8,117894.74265248788,3,0,1,115035.04953037076,0,0,0
478.59432100654334,50,2,65487.11904938278,1,1,0,66061.07476733762,0,1,0
661.8161481908717,62,9,180029.77370879712,4,1,0,50040.884659743126,1,1,0
768.1903608301712,44,4,62442.99135650073,3,1,1,112663.9608367022,1,0,0
380.01803118895737,57,6,54755.127037658014,1,1,1,27469.719655849,1,0,0
766.5630687038444,67,3,98874.35903977188,3,0,0,70836.91699437369,0,0,1
391.64355439514134,39,6,182634.9568946158,4,1,0,118644.69876637256,1,0,1
590.0940698757071,47,7,141702.8510517677,1,0,1,96059.37970398496,1,1,0
690.3964991432199,79,9,135496.6430934661,4,1,1,115400.87006909988,0,0,0
344.23099108815484,26,9,145215.45300775257,2,0,1,94479.12017634422,1,0,0
831.6295211499385,62,3,131928.12215517764,4,1,0,51159.371001088686,0,0,1
628.7961010206767,52,4,151959.2719335892,2,1,0,82817.9400524922,0,0,0
760.3896524204,35,10,38552.4043458267,3,0,1,120498.06843918288,1,0,0
687.799941757088,59,2,35451.6573523203,3,1,1,49950.82238411944,1,1,0
399.9486043503696,22,4,72432.66875828076,2,1,0,145192.6861603423,1,0,0
417.1626149486737,44,7,170191.9557591665,3,1,1,46372.2223142646,1,0,0
866.2837068300953,74,2,142890.84309934196,3,0,0,21846.910946242784,0,1,0
820.5484412880769,23,4,113294.66856855384,4,1,0,121149.19798260584,0,1,0
650.7777439984152,79,9,3889.487495623967,2,0,0,140692.37460568437,0,0,1
629.4557439432964,49,0,47160.45678717331,1,1,1,52063.54761815249,1,1,0
464.740511527473,25,1,160702.7885099798,3,1,0,40157.34186529239,1,1,0
407.8092582096053,73,2,48497.338616843736,3,0,0,49110.734682741255,0,1,0
342.6703820851424,56,0,146058.03943818947,1,0,0,101622.39331229488,0,0,0
692.2203602698285,38,10,36926.8529859768,4,0,1,95272.67020061272,1,0,0
355.79321536751416,35,10,121273.51163987172,4,1,1,100775.07573202768,1,1,0
784.5653873949537,31,8,125642.27334010034,4,0,0,21005.437121558152,1,0,0
753.4484777021775,32,8,150393.24513729633,1,1,0,40408.3207855675,1,0,0
719.7699861780292,59,4,87668.48017912799,4,1,1,51620.94322679464,0,1,0
726.6231778625933,43,3,126534.93981709448,3,0,0,110621.11317208988,0,0,1
703.5780977641681,70,4,97393.95774405698,4,1,1,99137.13124251916,0,0,0
618.13098955833,61,3,189467.6090796626,3,1,1,101107.15358810608,1,0,0
471.36481300695345,49,4,104376.14540370148,1,1,1,94192.86523922576,0,0,1
808.7177713420183,56,6,41919.576625637565,4,1,1,116786.83520223708,0,0,0
728.5147713804587,45,10,133578.50982772728,4,0,0,142420.2831456861,1,0,1
487.3171588954984,77,7,109693.46564168268,3,1,1,107563.62902276345,1,0,0
737.2318386695829,56,1,160765.89944402932,1,1,0,116845.10177618012,1,0,0
678.1696984738069,60,3,35382.31951864872,4,0,0,99064.17471992492,1,1,1
322.2697577532659,49,7,52187.92053478096,1,0,1,123692.83435884514,1,0,1
656.4677251860905,30,6,184325.8214795444,3,1,1,142588.07849564642,0,1,0
402.34134427410646,32,8,186005.2226492592,3,0,1,98663.45869983356,1,1,0
716.7095386110684,35,4,88451.3532949782,4,0,1,43530.87640274341,0,0,0
482.8432855992665,56,5,9550.236423685976,1,1,1,120134.63978604224,0,0,0
516.9715015955584,23,10,61311.01372519194,3,0,0,104608.3081733662,1,1,0
635.9177316049426,72,7,49424.530884255626,1,1,1,141368.60530580263,1,1,0
805.2371699772427,28,10,82935.37039898435,2,1,1,55377.41732713836,1,1,0
517.0099839770554,49,4,63560.12377571751,2,1,0,146104.7654835917,0,0,0
577.9558655311895,57,8,165798.46877049084,4,0,1,91737.3915854834,0,1,0
294.570510681841,37,3,607.2038250908074,1,1,0,145319.70927757124,1,1,0
509.02988545902093,50,7,128926.37070229964,1,1,1,121925.10250764272,0,0,1
570.3245181892597,57,2,132854.04503120866,3,1,0,132574.75959647627,1,0,1
491.25828658980555,25,4,132125.3150578086,1,0,0,62099.41822375175,1,1,0
872.5723365801723,68,7,104118.93610291394,1,0,1,48526.46119636741,0,0,0
754.1626274318489,52,9,122220.8146219606,3,1,1,101130.8745023966,1,0,0
379.44034065958743,22,6,162098.86230741802,4,1,0,68663.04341477412,0,0,1
816.9981127499533,79,0,156839.35573767626,3,0,1,148166.34181688697,1,1,0
686.3318569796469,52,3,6925.075435682082,2,1,0,84414.61882838083,1,0,1
680.7904268069517,64,1,6087.307147461774,1,0,0,34361.683986811986,0,1,0
707.0427473145204,31,1,167788.96255409825,1,1,0,84844.34865331266,1,0,1
456.8698588829525,38,6,114945.93750611258,4,0,0,89560.78887473811,1,0,0
825.3543269416024,64,2,191485.46705383845,2,1,0,20614.73400168301,1,0,1
356.24655601004935,41,2,86318.31938329515,1,1,1,51913.62163020728,0,1,0
782.2604862068736,34,5,35348.36427914876,3,0,0,20174.13984735081,1,0,0
766.8332606016303,35,5,94646.98247756182,1,0,1,92930.16738560676,0,1,0
460.61793180593315,51,0,87308.86159230462,4,0,1,57977.39586048213,1,1,0
788.104460783535,29,0,103435.47628770326,3,1,0,42516.98316594688,1,0,0
429.02327066824455,33,10,161589.44677538998,1,0,1,129015.8622177942,0,0,0
284.7826789196385,21,5,131116.79758735522,4,0,0,23902.294625505405,0,0,0
536.9998860403218,42,6,37055.06547987496,2,0,1,109922.17847527826,0,0,0
360.0742563265292,51,8,146895.45127101228,3,0,1,94489.88995649296,1,1,0
468.7632768835639,45,3,118379.2426556863,3,0,0,120301.78896849342,1,1,0
540.9365136311297,63,9,115662.14610753627,2,0,0,37194.23030035293,1,1,1
480.16953996790755,28,5,135651.376487127,3,1,1,133305.4052520754,1,1,0
377.5192713331415,30,2,112793.09173130634,4,0,1,61812.01613303357,0,1,0
593.3964180157418,48,10,91502.74726761867,2,0,1,21111.135456977605,0,0,0
541.2455315881951,77,3,128076.0565628192,1,0,0,105367.997667581,1,0,1
853.0913187545061,42,8,144745.41391011502,4,1,0,131715.73485280207,0,1,0
818.8226523994234,56,0,45153.388566238114,2,0,1,65979.88734401461,0,0,0
384.2457230124103,27,4,99409.97884762252,1,1,0,88584.63330722302,1,1,1
615.7578153622633,41,10,91634.49265302472,4,0,0,73603.30343667633,0,0,1
468.03441070657584,18,6,7980.654122257658,4,1,1,25520.495346293283,0,0,0
373.5162145357504,78,2,166887.73128480118,3,0,0,117906.81218899332,0,0,1
578.0076428370539,70,1,75476.40478768486,3,1,1,142391.31284724057,1,1,1
507.5147971118935,42,10,14537.846640241758,2,1,1,74610.12176741651,0,0,0
361.86760632901445,45,1,91579.81941529628,1,0,0,38776.65217559978,1,1,0
806.6595109297679,53,0,32296.161218319463,4,1,0,85659.66585549581,1,0,0
300.38752814509627,35,4,140882.88292693297,4,0,1,137618.1086820115,1,1,0
309.865047574538,23,2,114354.3150335303,2,1,1,98756.51429631932,0,0,0
529.9947177988153,19,10,54022.76139558704,3,1,0,47606.4863957698,0,1,1
490.66790113990163,20,6,190094.7718301948,4,1,1,91917.06866037018,0,0,0
290.7360344554604,63,0,58349.06965111615,4,1,1,62492.499652475024,0,1,0
402.08381800214596,25,8,110999.38139538416,3,0,0,23062.806361554933,0,0,0
604.1422779606968,48,1,160313.56485820984,1,0,0,138773.5076258961,0,1,0
835.7298006860731,65,7,102778.4595908976,1,0,1,123279.20317114024,0,1,1
477.38979032117754,36,9,192171.135155057,3,1,1,140129.94795209292,0,0,0
745.982379315964,67,3,168770.9133959029,4,1,1,108763.68358872167,0,1,0
807.6244698578427,23,5,184203.8028001792,3,0,1,78466.01991598893,0,0,0
809.4034331351322,31,8,74540.5167508878,1,0,1,84114.49523030034,0,1,1
375.5171656660563,20,6,109671.08348225172,2,0,0,46600.65035481105,1,1,0
767.3657191114183,65,7,168033.2590986801,2,1,1,70218.88300607624,0,1,1
571.9727827646947,18,6,180700.00686054915,1,1,1,41300.620167891626,0,1,1
675.4770870657878,61,1,188872.71559370428,1,0,1,81550.03857244007,1,1,1
449.40689763569014,47,8,175830.39865595117,1,0,1,103969.47757948018,1,0,0
467.4386572794401,63,0,146150.98081504685,3,0,0,53357.51169583127,0,1,0
696.784746896098,36,1,4842.961106386001,2,1,1,142689.76130258472,0,0,0
565.828942122455,71,2,62990.68989509262,1,1,1,104089.99277467116,1,0,0
703.4124710685354,36,2,25787.25697868609,4,0,1,48589.30002404032,0,0,0
478.01859881532033,26,9,30951.720268029658,2,0,1,41710.08093610346,1,1,0
695.1718545569108,24,3,58181.4374765784,3,1,0,42096.19939837309,1,0,0
781.1810209646503,63,4,14948.09143771052,4,0,0,146601.23698938932,1,0,1
512.0120246077029,54,5,48606.36246484312,3,0,1,50760.98213729792,1,1,0
765.2033493217502,67,0,191395.76730782815,1,0,0,41888.59281084579,0,1,0
558.1607308148849,58,7,62388.71571763916,1,1,1,41318.6654972282,1,1,0
536.4236696499886,70,5,31942.613984804717,1,0,0,64758.32038137706,1,1,1
453.22754007496854,24,9,143660.03608396155,4,1,0,99991.0424616147,0,0,1
527.9369691605403,26,8,165701.03001044996,1,0,0,30280.09168981698,1,1,1
592.6744563738748,21,4,62807.5699192967,2,1,0,40726.49517054214,1,0,0
366.29280779867355,42,6,55699.46211567418,1,1,1,146938.84968470482,1,0,1
428.0372999483512,66,10,48351.9095810067,2,0,0,100312.94721262329,1,1,0
506.65675320296475,29,3,78652.24781327466,4,1,0,38158.83501078381,1,1,0
564.8947397628535,23,5,17446.35156777836,3,1,0,91512.6676155214,0,1,0
562.752950879358,35,5,133825.84531124125,3,0,0,51321.880036383474,0,0,0
824.7662912898936,57,3,164445.2650512918,2,0,1,146570.12907458458,1,1,0
721.6248424932993,38,5,132736.4559478436,4,1,1,70545.553869306,0,1,0
748.1649900773175,32,7,84239.9379786097,2,0,1,38508.765358362856,0,1,0
320.2573294257304,20,10,57792.44946884785,1,0,1,99685.50022419934,1,1,0
798.8954887427918,19,4,81889.23290231473,1,0,1,37849.90089703747,1,0,1
491.4479554992486,73,1,84767.49697744976,1,0,0,87349.09109022078,1,0,0
625.8632204853484,72,8,133204.16569450143,3,0,1,130790.2844495846,1,1,0
447.7519280848756,58,10,185612.07113011295,2,0,0,64944.99667088663,1,1,0
319.0237121625462,57,3,14117.297889587777,4,0,0,82072.59444736576,1,1,0
484.8217003730419,76,3,190670.7185767244,2,1,0,34082.39181731223,0,1,1
636.478643060955,21,10,182040.2567124069,2,0,1,104024.38712029209,0,0,0
780.7907514692647,49,6,23546.46006857777,2,0,0,34575.582513422894,0,1,0
667.282971800366,19,9,36717.00621706677,1,0,0,62505.41530037924,1,1,0
348.0725805751895,63,9,62319.12028938458,1,0,0,129353.77153809302,1,1,0
602.8530891034217,46,5,111933.2081930384,2,0,0,39489.41951904376,1,0,0
729.6007100458079,19,3,26895.239215722653,1,0,1,129222.10806851368,1,0,0
690.6300765668691,51,5,40066.9906543774,3,1,0,101974.34286462382,1,1,0
618.7883065281344,79,2,180535.05878793585,1,0,0,38335.63690329793,0,1,1
383.92141361485693,44,6,21860.12615418516,3,1,1,41903.98915447983,0,0,0
327.72157184273254,77,5,79775.65302786788,3,1,1,106217.74069592144,1,1,0
387.03241438032006,71,2,152600.35553174175,2,1,1,114792.25379975136,0,1,0
772.8115359200254,56,0,177716.62337814763,2,1,0,105245.3546046825,0,1,0
355.7939502986237,61,9,67208.51251933757,1,0,0,112826.75404722305,0,1,1
748.0780114788114,55,4,32887.50107151324,4,0,0,67005.85130182572,0,0,0
693.4249200396897,35,9,147402.3318191123,2,0,1,20186.59072232965,0,0,0
775.0858064380714,53,1,154511.55173463532,3,1,1,88757.05120935313,0,0,0
719.9602644031058,36,6,196006.68881210889,3,0,0,97287.3069166113,1,1,0
796.3601524044545,44,6,27908.37028868085,1,1,1,109395.08985520674,0,0,0
511.4026405552814,62,3,141884.1765338702,3,1,1,50070.69839591953,1,0,0
406.81668191369647,37,5,83458.50754693105,2,0,1,42130.13043588879,0,0,0
386.25027925711646,38,0,182925.8875134909,1,1,1,127939.70482813333,1,0,0
608.9208036650354,40,1,81566.17686667715,1,0,0,129368.61734196974,1,0,1
778.0109355034098,47,5,89192.07511253322,4,1,0,148389.37428945006,1,0,0
794.1257472658782,42,1,25359.319637346834,1,1,0,64168.888398387535,0,0,1
553.4272072756039,48,10,64187.35701817597,4,0,0,27672.34893836241,0,1,0
620.1762898893799,44,3,80168.09407845684,2,1,0,81864.89435508096,1,1,0
605.7035734698057,51,3,3501.7508755701865,3,0,1,82366.97507926697,1,0,0
416.87437318098586,25,9,87514.8936885658,2,0,0,24748.925575740068,0,1,1
407.90663708259467,36,8,67263.71025346125,1,0,0,94757.98615815054,1,0,0
766.6967462490408,58,9,160767.94716009838,4,1,1,53906.47517539924,0,1,0
753.9480446481712,43,6,21422.522689158584,3,0,1,35486.30447128432,1,0,0
387.99274518347454,45,6,152042.22538457825,1,0,1,98635.86348488306,0,0,0
387.23377133267195,21,10,142802.30865534683,2,0,1,56704.96848538998,0,0,0
479.6168921231911,48,0,48356.46555662119,1,0,1,93004.57462783868,0,1,0
753.0922795917388,33,10,16654.33366835942,4,1,1,21977.30513960708,1,1,0
354.41518104215265,68,4,168366.6891511392,2,0,1,67608.4993078813,0,0,0
817.4133659648403,27,2,49886.00854898269,1,0,1,132505.00470721704,1,1,0
745.2363329559724,55,2,29112.02394141965,4,0,0,104515.22776906886,1,0,0
441.94784446436034,65,5,71807.32038263841,1,0,1,132776.3216453126,0,1,1
589.3440845820879,27,3,80176.5647318104,4,0,1,116261.68472896292,1,0,0
468.7869463264455,62,7,65217.59595601761,1,1,0,113563.0078075842,1,0,1
841.5893313704462,26,3,195296.22250139024,2,0,0,133103.01086677026,1,1,0
800.1092147326302,56,7,176164.13385927002,2,1,0,22540.60469403632,1,0,1
517.408500085477,53,3,174595.09929181772,2,0,1,74599.78011245106,1,0,0
640.1295795656789,68,2,79753.51810415399,2,1,0,144853.82756235264,1,0,1
479.7163906302858,75,4,192573.92794769868,2,0,0,43031.02581736292,0,0,1
367.09888523107816,53,4,136803.05925833952,3,1,1,104984.55623910326,1,1,0
371.96893633076263,36,9,166398.93374101535,1,1,0,122725.11565221687,1,0,0
346.3855553886557,77,9,100175.0250108724,2,0,0,141368.58762579775,0,1,0
762.43529812317,36,0,32123.458639870478,3,1,1,133333.67390687147,0,1,0
352.1180786653514,29,7,177377.1009969353,3,0,0,107955.5606593494,1,0,0
302.86798997224236,79,7,97285.34787443488,1,0,1,112450.84672287462,1,0,1
395.1191509421675,30,7,193710.9818170394,4,1,0,64594.71696840413,0,0,1
468.32265150151284,42,9,50972.2022805049,1,1,0,49111.62581647403,0,1,0
402.3279672808021,53,3,198475.79828624488,1,1,0,144620.9661489145,0,0,0
816.411678104302,42,8,44484.93639442981,4,0,1,146823.5774701366,1,1,0
773.8417335114372,45,9,73633.35160469389,4,1,0,75198.3471763401,0,0,0
702.1738074629257,59,2,118803.3045849852,2,1,0,73407.18952302187,1,0,0
519.1392499159085,70,6,138664.611836899,4,1,0,78723.31754792822,0,1,1
774.3965196545538,56,5,144056.43380128144,4,0,0,79983.80537948808,1,0,0
696.4847276731902,47,8,95250.48178555453,1,0,0,129481.646971196,0,0,0
764.2975916122075,22,3,15365.39137282038,1,1,0,75990.28304372149,0,0,1
307.00579815336215,34,3,99209.63034322024,1,1,1,134705.67428461876,1,1,0
491.81462718409176,35,5,66937.59050727925,4,1,1,110374.01492770536,0,1,0
654.8276192404746,60,7,131531.12180374464,3,0,1,145500.87459266122,1,0,0
685.6818654385585,64,2,36455.11683314231,2,1,1,107692.84783423132,0,1,0
736.9780187210198,38,10,78782.46495027057,1,1,1,73582.92654286456,1,1,0
788.3300858604293,39,7,193223.83080010663,3,0,0,139337.3389607544,1,0,0
396.7930362813478,56,7,17773.47984606048,2,0,1,49873.27425815566,1,1,0
447.60311732462685,67,6,120466.83158823206,1,1,0,145444.21925575624,1,0,0
683.9493764532118,75,6,18129.64580970715,3,1,1,25645.769324469584,1,1,0
743.0947873040874,74,4,31399.13118799196,2,0,0,103322.2776210687,0,0,1
358.803431154115,23,1,120986.87772261145,1,1,1,22372.45463248081,1,1,0
832.6615474676006,67,1,88799.10451555728,1,0,0,46516.59034045735,1,1,1
781.6791829141295,33,9,109699.7993900341,3,1,0,80316.78291597709,0,0,1
534.3255037954111,19,7,175974.43411901855,4,1,1,40575.49429495689,0,0,0
589.9757006043892,68,10,163448.0485021945,4,1,1,148547.09916144854,1,1,0
317.4468086037963,18,5,177596.28988570254,1,0,0,120491.6243896462,0,0,1
817.0347954366879,74,7,123250.98416764248,3,1,1,130611.09209059956,1,0,0
763.4760112596568,47,2,97928.63394280284,4,0,1,147279.15959525498,0,0,0
632.6294596402813,75,0,91839.5163560044,4,1,0,107719.93163872873,0,0,0
819.167083533767,60,5,147961.7112444888,4,0,0,54657.76384898761,1,0,0
383.258562872095,69,1,104259.97566499258,3,1,0,118403.97274070117,1,1,0
788.0567599364471,54,8,21153.75925244376,3,0,1,95960.44781012397,0,1,0
653.6532763737792,65,4,28387.804811652262,2,0,0,54774.87746857195,1,1,0
390.78009954994246,40,4,71416.55354278052,4,1,0,67746.97933970389,0,0,0
704.5580427971431,18,9,13564.674394237742,3,0,1,99022.83004886654,1,1,0
397.9780072972927,36,7,47846.24389198604,2,1,0,71409.07853888838,0,0,1
591.7944651763473,63,5,131280.1706427093,1,1,0,50567.15711067972,1,1,0
460.83312711119936,20,2,2486.062459449312,2,1,1,75890.01507855716,1,0,0
732.6262861362309,19,8,120818.5731162996,4,0,0,50368.11370488921,0,1,0
571.6048522614586,73,9,154471.384640366,3,1,1,133764.37618059135,1,1,1
715.4422748416421,54,3,34030.750306219474,4,1,1,110229.5763541608,0,1,0
778.5634690352481,34,9,36193.712640481725,4,1,0,68949.87561471027,1,0,0
728.1229652941142,45,3,5771.273302696134,1,0,0,142907.32739168924,0,0,0
500.6756170634712,35,1,102490.0077666923,3,1,1,70563.2997290676,1,1,0
287.7721604171634,50,2,130917.51137454344,3,1,1,94680.99403732688,1,0,0
761.7834726729768,32,3,91381.91641692376,1,1,1,86543.37550755913,0,1,0
449.18179157389636,39,6,77889.76192524235,3,1,1,35849.14895867606,0,1,0
302.97515889627414,58,2,90882.56345873344,2,0,1,75092.95815861633,1,1,0
360.5728939305939,44,7,156305.64374493106,4,1,1,30080.929655972024,0,1,0
662.2569648732477,72,7,6702.861469071797,1,1,1,42171.6705210825,1,1,0
553.7051638660822,54,9,156763.71216652167,1,1,0,122378.6744640102,0,1,1
324.3649262850569,49,10,133268.42313335824,4,0,1,59346.050183330255,1,0,0
634.9693686389926,77,1,48285.31083148398,1,1,0,31564.265444882447,0,0,1
860.3244808674299,62,3,104947.94524803644,3,1,1,113464.62704631824,1,1,1
487.38469110913564,36,7,9858.134130488905,3,1,0,124311.54945291967,0,0,1
670.3407599453836,45,0,75917.73406786025,4,1,0,95150.06358306264,1,0,1
749.3843249412287,45,0,34808.49581542698,1,1,1,139029.51225236594,0,1,0
343.38802507480483,73,3,4460.077204130796,2,1,1,130427.5456766128,0,1,1
518.6956737188235,27,10,71417.89955319317,4,0,0,91852.6757894458,0,1,0
826.4514211081782,37,1,145222.48347888712,3,0,0,115811.35132524732,1,0,0
311.8134934049552,42,0,184204.3734716808,3,1,0,62801.43862624475,0,1,0
485.88105523348634,38,7,132452.70261812996,3,0,1,102717.043135253,0,0,0
586.2152653059144,31,1,80394.02562607809,2,0,1,147000.6635380271,0,1,0
780.0370829917979,39,3,199899.22248037552,3,0,1,123983.41218215546,1,0,0
701.8466486981496,70,2,56588.70162004206,4,1,0,68689.76999921087,1,1,0
346.5594599940744,43,1,37426.28654163611,4,1,1,141207.57003382104,0,0,0
738.507250116885,61,7,92736.4538451836,4,0,1,127267.75385411749,1,0,0
381.70825635214385,28,2,100982.28308836155,3,1,1,24838.76960795458,0,0,0
792.1246645720436,72,8,70964.67600866525,2,0,0,116980.64883791973,0,0,0
597.3457068243673,24,9,139099.81580906402,2,1,0,146931.90565882367,1,0,0
571.308728408563,34,4,36772.88238564343,3,0,0,61301.853199799865,0,1,0
323.802319222262,35,8,102067.9519501612,1,1,1,55793.73034126662,0,0,0
779.4846854498002,24,2,100025.39170015763,1,1,0,103208.71191880542,0,1,0
562.1937240837623,73,4,164757.28453632785,4,0,0,34315.85946714826,1,0,1
325.5274856753887,37,9,185393.63975216096,2,1,0,107746.8693128656,1,1,0
487.16519176441716,55,5,132653.17474213193,3,1,0,49455.3410732812,0,0,0
404.46772343664384,28,8,61074.31806692822,2,0,1,78699.04142505732,0,0,0
314.7319048188744,61,7,137922.2039736582,2,1,0,135956.12714992423,1,1,0
790.9367492931505,75,1,50274.2258481002,1,0,1,123582.34112151036,1,0,1
512.4163691181922,33,1,193308.8780959075,2,0,0,34038.96241753374,1,0,1
773.0185468292431,68,4,164472.42381654258,2,0,1,118979.97334169084,1,0,0
822.412906043431,72,4,86238.05109320758,3,0,0,73522.4078887914,0,1,0
710.0429382489106,44,4,156868.70342831925,3,1,0,149277.41998223017,1,0,0
641.1405584385997,68,3,81731.12907238162,2,1,1,58965.69771531375,0,1,1
732.6204935375378,28,7,14922.031755949572,2,0,0,81177.88993459957,0,0,0
748.1634230789824,33,10,141353.77460012108,3,1,0,64353.113940340816,0,0,0
432.15156723333496,40,4,80922.76660568811,1,1,1,96205.04830305092,1,0,0
674.3958882534715,77,0,186063.96335677235,3,1,1,54563.84445339929,1,0,0
307.4384254073556,76,9,61312.242865857326,3,1,0,138644.0870604577,1,0,1
786.3521161698204,29,4,168666.56429091867,3,0,0,100208.58619586288,1,0,1
628.5637218200604,76,0,136087.56904135284,3,1,0,142552.27706818917,1,1,1
674.467779655138,57,3,170664.92322557824,3,0,0,108467.31256292772,0,1,1
380.00465462860524,20,0,58376.375418711104,1,0,0,44158.49230088941,1,1,0
883.1787469933265,19,5,92269.08066372883,4,1,1,22004.55040945436,0,0,0
432.7333218595545,77,5,164625.80224708602,3,1,0,72985.04980758743,0,1,0
534.8361510750588,55,0,128763.76383690668,3,1,0,149156.36531863624,1,0,0
794.7607723616552,65,7,71984.37989906692,1,0,0,134000.61459998446,1,1,1
334.1783120573736,69,3,102399.12514186,4,0,0,130084.1861448133,0,1,0
706.0720708359553,41,1,199219.61887265515,2,1,0,93928.94783538848,1,1,0
752.9161974209543,46,0,148369.59908277637,1,1,1,32329.120074428,0,0,0
655.0607406586622,64,10,122904.5305560058,3,0,0,21972.761783858936,0,0,0
634.0174068536095,63,2,165582.27608670315,2,0,0,129020.959716653,1,0,1
449.4798147314777,51,6,88406.06775443403,1,1,1,43061.04014875401,0,0,0
828.3431393109128,37,9,190012.80092933707,2,1,0,29970.61729171595,0,1,0
827.0375409176514,35,10,110404.24573913842,1,1,0,112268.27200281656,1,1,1
461.85432161238134,31,9,65374.4299252577,1,0,0,20152.66043568051,0,0,1
670.4038624202276,35,7,17203.995514326452,2,0,1,116306.28934241911,1,1,0
548.543298275641,19,4,75139.0438494447,4,1,1,45003.12384560642,1,0,0
564.6699025547996,18,6,113727.67540731408,2,0,1,61781.276516083926,0,0,0
449.52307676342264,37,1,140649.62774664885,2,0,0,42320.70628166352,0,1,1
319.6952608544843,51,3,175023.33858221467,4,0,0,121029.25250486445,1,0,1
686.915913996683,58,5,188792.16706476297,2,1,0,83020.45167605812,0,1,0
525.4349915883299,58,4,20490.769236225548,4,1,0,41557.878865813305,1,0,0
749.177739721611,65,5,120180.99719956296,4,1,1,25009.06627977961,0,0,0
787.4053144257156,28,1,133317.9298326052,4,0,1,148272.2417564804,0,0,0
675.2854625605918,44,6,34412.76339867176,3,0,0,112867.75957121085,1,0,1
819.3559116144905,40,7,109120.136052683,1,1,1,108393.82000014624,0,0,1
342.2442819286182,55,10,66966.72711605503,3,1,0,85365.1572928408,1,0,1
360.1151594553173,61,8,15483.466397182678,1,0,0,76548.19853951363,1,1,1
465.1454391962298,20,5,13173.19823342844,3,1,1,123475.39273159562,1,1,0
340.9971734883942,79,6,151842.59608865005,4,0,1,127458.98963180148,0,0,0
314.72005696057266,29,0,123091.09037440432,3,1,1,27943.157402330067,1,1,0
496.99679565430944,47,8,143024.3356460737,1,1,0,131724.65106100944,0,0,0
372.38730817033473,48,5,137055.63090727865,3,1,0,119001.54278011485,0,0,0
487.22738462351026,40,3,26862.459955837337,2,0,1,83207.65872138279,0,0,0
363.3878082629095,18,9,30313.05130474551,2,1,1,81922.17352109135,1,1,0
543.3776241577712,58,8,50496.7448414233,4,1,1,128523.5917166642,1,1,0
418.04268581594874,37,0,79820.11739293794,3,1,1,123163.05343690596,0,0,0
750.1326905899843,71,1,187835.2449875264,3,0,1,38043.59026531238,0,0,0
529.0044806075537,23,2,134778.47227658887,1,0,0,91395.4065905906,0,1,0
613.4484350068554,28,0,51034.38689000692,1,1,0,146016.46570373533,1,1,1
522.2882517530496,52,1,11196.820365467986,3,1,1,115610.03626285408,1,1,0
551.1006993597275,21,1,136844.78616127462,1,1,1,146487.17732246724,1,1,0
791.2574713516822,46,6,125063.6941632104,2,1,0,120879.67154845248,0,0,0
440.83037182837995,76,9,135152.68367242737,2,1,0,88205.987323317,0,1,0
418.17288860277176,27,5,52235.93081171596,4,0,1,98637.34622243934,0,1,0
651.0999782221155,68,8,103392.64344507268,2,0,0,112223.73972923565,0,0,0
476.4153963616816,46,4,72340.56027829781,1,0,1,114747.47150220325,1,0,0
336.19822688404776,55,8,163539.78778914904,1,1,0,117182.64418700436,1,1,0
821.6797801257933,18,9,13879.332423733582,1,0,0,140933.71462776233,1,0,0
573.3132291167361,57,8,55088.35788832718,1,1,1,60191.440024052776,0,0,0
648.3263967375755,25,1,120590.74883407382,3,0,1,127831.43066307718,0,0,0
378.3626910521594,74,8,41044.7554148043,3,1,0,94058.62133114232,0,1,1
414.6326516323886,55,2,134542.6871945749,3,0,1,135092.858157405,1,0,0
337.8937708724396,34,10,27354.5006400306,3,1,1,102042.18702781395,0,0,0
573.9241723535105,36,2,4562.458374940626,2,0,1,141569.3345224238,0,0,0
295.890127941338,50,10,172698.90656902405,1,0,1,75124.35971618861,0,0,0
736.7196549370846,32,8,66688.88028145605,2,1,0,32908.06319143364,0,1,1
784.5282992595533,62,6,31369.796612206468,1,1,0,103832.2329874618,0,1,1
349.75373392035533,48,10,34541.80514915996,3,1,0,120696.62300473813,1,1,1
394.1683086486312,38,7,177179.07880691296,2,1,0,109886.44677102176,0,1,0
832.0903671736496,20,6,130886.28122936244,1,1,0,114247.58869179242,0,1,1
603.908921901202,79,8,191269.253318018,3,0,0,23754.478067645257,0,1,1
362.73350048701354,19,7,160008.06467558126,4,0,1,145440.08458038722,0,0,0
481.0016520631762,52,3,153508.53700563384,1,0,0,54343.31910732519,1,1,0
489.192259366946,58,1,99964.13191501643,4,1,1,73802.07053817515,0,1,0
567.7854231463831,76,10,164160.9797412291,1,0,1,74394.95570646814,1,0,0
